Id,firstName,lastName,salary,managerId
73030,First73030,Last73030,43985,18196
7975,First7975,Last7975,54651,3119
14418,First14418,Last14418,31975,6857
20453,First20453,Last20453,42914,11774
55406,First55406,Last55406,60825,43027
11224,First11224,Last11224,47110,2381
48133,First48133,Last48133,43344,2886
9460,First9460,Last9460,59805,2966
60006,First60006,Last60006,59405,28475
99918,First99918,Last99918,49424,60376
91286,First91286,Last91286,43763,53614
24255,First24255,Last24255,45170,16070
78607,First78607,Last78607,38395,38677
70840,First70840,Last70840,32215,16723
39297,First39297,Last39297,46871,563
51701,First51701,Last51701,47083,21857
62856,First62856,Last62856,60351,43982
47957,First47957,Last47957,44765,32276
58492,First58492,Last58492,49162,4356
61268,First61268,Last61268,42650,49755
21205,First21205,Last21205,44851,12938
83565,First83565,Last83565,43972,53991
50666,First50666,Last50666,49548,32967
7184,First7184,Last7184,62232,4767
60390,First60390,Last60390,44166,40735
52137,First52137,Last52137,30399,11280
28389,First28389,Last28389,49504,8852
69902,First69902,Last69902,36840,30444
75388,First75388,Last75388,64691,20411
78317,First78317,Last78317,33318,13537
61795,First61795,Last61795,35283,41044
96739,First96739,Last96739,34924,26677
17662,First17662,Last17662,44234,8247
38734,First38734,Last38734,35448,8293
42211,First42211,Last42211,46755,22094
18190,First18190,Last18190,43334,9118
29933,First29933,Last29933,63110,23616
96727,First96727,Last96727,32066,27351
92084,First92084,Last92084,35607,29708
45722,First45722,Last45722,48874,26629
44594,First44594,Last44594,40833,13951
12254,First12254,Last12254,58757,7621
55990,First55990,Last55990,49487,19746
48746,First48746,Last48746,58155,7692
54291,First54291,Last54291,55706,25765
33897,First33897,Last33897,41212,25181
4961,First4961,Last4961,76584,1748
92973,First92973,Last92973,43005,296
66766,First66766,Last66766,49793,51134
71181,First71181,Last71181,38079,24781
74154,First74154,Last74154,43751,58755
56854,First56854,Last56854,38543,34822
83758,First83758,Last83758,30447,64793
51998,First51998,Last51998,48275,23427
50942,First50942,Last50942,33973,17929
23903,First23903,Last23903,45311,5275
61371,First61371,Last61371,34993,45124
38315,First38315,Last38315,37529,21069
16492,First16492,Last16492,46374,6936
83620,First83620,Last83620,34618,4472
47350,First47350,Last47350,49800,3552
82013,First82013,Last82013,43839,42447
62230,First62230,Last62230,39205,12119
19515,First19515,Last19515,42488,13457
72334,First72334,Last72334,37182,57747
67696,First67696,Last67696,34204,2297
29838,First29838,Last29838,51420,23989
8222,First8222,Last8222,41143,4024
72212,First72212,Last72212,31890,54650
97652,First97652,Last97652,49964,12078
16049,First16049,Last16049,105657,8388
47381,First47381,Last47381,40197,20613
70807,First70807,Last70807,42715,27913
72937,First72937,Last72937,33791,315
8253,First8253,Last8253,53743,6177
52153,First52153,Last52153,35880,27548
18205,First18205,Last18205,42587,2893
15959,First15959,Last15959,76641,8940
24973,First24973,Last24973,64358,16688
17805,First17805,Last17805,37039,7834
74473,First74473,Last74473,30477,35825
22236,First22236,Last22236,42433,15925
18728,First18728,Last18728,46984,11860
33705,First33705,Last33705,43377,16946
51583,First51583,Last51583,48480,27744
64651,First64651,Last64651,36651,12033
15383,First15383,Last15383,48464,8502
74361,First74361,Last74361,38254,23138
51639,First51639,Last51639,47636,7647
9022,First9022,Last9022,45317,6938
50760,First50760,Last50760,34701,11534
15491,First15491,Last15491,70141,10991
46935,First46935,Last46935,43373,784
91720,First91720,Last91720,41817,19500
829,First829,Last829,61448,673
2696,First2696,Last2696,48278,1402
78379,First78379,Last78379,39621,30383
8618,First8618,Last8618,65148,4054
24814,First24814,Last24814,62469,18280
83380,First83380,Last83380,41760,33076
28023,First28023,Last28023,31873,8578
20,First20,Last20,67439,9
81572,First81572,Last81572,32832,25622
95265,First95265,Last95265,33934,7275
28803,First28803,Last28803,57574,16094
79937,First79937,Last79937,32675,55231
47073,First47073,Last47073,43299,12031
89333,First89333,Last89333,39671,16994
6604,First6604,Last6604,63329,4429
21823,First21823,Last21823,45303,1788
59729,First59729,Last59729,51845,45643
15557,First15557,Last15557,37784,4547
68143,First68143,Last68143,49313,36373
25449,First25449,Last25449,47692,8869
57562,First57562,Last57562,39210,32017
25783,First25783,Last25783,46434,1088
31845,First31845,Last31845,47476,10442
4975,First4975,Last4975,59889,96
27543,First27543,Last27543,48780,6917
84668,First84668,Last84668,32146,3686
35280,First35280,Last35280,39724,23394
2943,First2943,Last2943,43959,2080
87806,First87806,Last87806,49120,30995
82919,First82919,Last82919,40211,30342
85774,First85774,Last85774,41136,70127
90223,First90223,Last90223,40862,18844
49188,First49188,Last49188,45668,20587
92237,First92237,Last92237,32527,4012
83888,First83888,Last83888,40716,24687
24422,First24422,Last24422,62350,5174
15737,First15737,Last15737,44075,8287
67052,First67052,Last67052,36099,49621
25262,First25262,Last25262,41796,9358
56175,First56175,Last56175,44822,37151
12928,First12928,Last12928,64478,6964
18184,First18184,Last18184,57265,13973
96762,First96762,Last96762,31477,31650
42359,First42359,Last42359,44501,27601
89767,First89767,Last89767,37548,71079
37723,First37723,Last37723,37093,14812
53592,First53592,Last53592,47714,17412
64614,First64614,Last64614,31080,10342
2180,First2180,Last2180,48198,1400
23893,First23893,Last23893,62850,16498
95270,First95270,Last95270,42946,20927
87475,First87475,Last87475,44581,287
92632,First92632,Last92632,41748,57370
1401,First1401,Last1401,101969,538
34828,First34828,Last34828,49125,455
43711,First43711,Last43711,30681,833
36274,First36274,Last36274,42476,23087
68980,First68980,Last68980,42776,19681
78680,First78680,Last78680,33718,51435
37104,First37104,Last37104,36292,20931
60452,First60452,Last60452,41069,36108
79387,First79387,Last79387,37483,50134
92803,First92803,Last92803,45251,70318
99169,First99169,Last99169,38471,45576
10995,First10995,Last10995,63297,8173
67079,First67079,Last67079,45629,12457
13851,First13851,Last13851,46638,1396
10372,First10372,Last10372,65846,3088
74401,First74401,Last74401,47820,32416
63818,First63818,Last63818,60853,18089
40552,First40552,Last40552,32479,8653
88210,First88210,Last88210,40082,41492
83737,First83737,Last83737,38672,48359
54805,First54805,Last54805,42106,16660
57281,First57281,Last57281,31719,14395
61577,First61577,Last61577,44155,24310
4784,First4784,Last4784,58290,320
45394,First45394,Last45394,44551,2048
82585,First82585,Last82585,46649,37921
4,First4,Last4,85716,2
86673,First86673,Last86673,36176,31467
89379,First89379,Last89379,44094,59670
68131,First68131,Last68131,46395,46388
17497,First17497,Last17497,60123,60
26173,First26173,Last26173,35329,474
29908,First29908,Last29908,49383,8758
80633,First80633,Last80633,31526,36068
8375,First8375,Last8375,42955,5269
53981,First53981,Last53981,43036,27720
93891,First93891,Last93891,42198,49998
6384,First6384,Last6384,55987,3028
67972,First67972,Last67972,32465,40897
80631,First80631,Last80631,46662,15195
20594,First20594,Last20594,61307,13843
76652,First76652,Last76652,47746,34303
38442,First38442,Last38442,41102,11869
15719,First15719,Last15719,63090,3350
38754,First38754,Last38754,46713,27345
70621,First70621,Last70621,31382,44162
8077,First8077,Last8077,47655,1657
11180,First11180,Last11180,41429,8975
48374,First48374,Last48374,65025,13001
68493,First68493,Last68493,30160,2640
74320,First74320,Last74320,43573,52250
86000,First86000,Last86000,49231,26567
95176,First95176,Last95176,32002,19041
26373,First26373,Last26373,43626,9006
56880,First56880,Last56880,43366,27768
51255,First51255,Last51255,60748,36388
77142,First77142,Last77142,32978,37344
92664,First92664,Last92664,49203,51973
34337,First34337,Last34337,36883,16792
67879,First67879,Last67879,39620,45280
65803,First65803,Last65803,38893,42751
38877,First38877,Last38877,49693,561
74853,First74853,Last74853,49905,60694
4828,First4828,Last4828,60874,1521
94359,First94359,Last94359,30781,10080
211,First211,Last211,81352,10
68315,First68315,Last68315,37266,55737
83445,First83445,Last83445,42614,64031
46101,First46101,Last46101,45896,22082
8152,First8152,Last8152,44408,1562
73998,First73998,Last73998,30648,47055
73508,First73508,Last73508,35352,9881
9165,First9165,Last9165,46806,2190
44905,First44905,Last44905,31573,8154
82460,First82460,Last82460,48065,30580
49744,First49744,Last49744,33591,3554
69840,First69840,Last69840,47423,24909
67563,First67563,Last67563,41715,27804
72216,First72216,Last72216,31076,11443
86956,First86956,Last86956,38405,25360
37471,First37471,Last37471,55068,239
70708,First70708,Last70708,34218,26788
28682,First28682,Last28682,38975,20526
24314,First24314,Last24314,47041,16308
35819,First35819,Last35819,32260,27727
89478,First89478,Last89478,39129,12568
73058,First73058,Last73058,49198,10709
33731,First33731,Last33731,45616,13018
27742,First27742,Last27742,68272,22366
93730,First93730,Last93730,42079,45383
82634,First82634,Last82634,31412,2786
71911,First71911,Last71911,33489,33643
10211,First10211,Last10211,71757,5619
5926,First5926,Last5926,88236,1917
90909,First90909,Last90909,46638,54168
170,First170,Last170,78651,70
16341,First16341,Last16341,48239,13273
95380,First95380,Last95380,46548,50269
37437,First37437,Last37437,38071,6253
18150,First18150,Last18150,47194,1259
3959,First3959,Last3959,91512,2445
20272,First20272,Last20272,72209,10700
52339,First52339,Last52339,50533,10523
55671,First55671,Last55671,66225,26446
25500,First25500,Last25500,36428,13515
51106,First51106,Last51106,50378,33850
20129,First20129,Last20129,45309,6710
75930,First75930,Last75930,41316,35002
38705,First38705,Last38705,43499,17892
54052,First54052,Last54052,47479,31066
11260,First11260,Last11260,49910,840
43388,First43388,Last43388,32478,1170
34663,First34663,Last34663,49303,18771
34059,First34059,Last34059,36719,4730
79400,First79400,Last79400,35838,28530
96967,First96967,Last96967,32978,23855
67901,First67901,Last67901,45916,54096
9082,First9082,Last9082,54330,5251
459,First459,Last459,55830,52
12565,First12565,Last12565,60510,4361
41077,First41077,Last41077,46060,24080
90020,First90020,Last90020,40595,50499
75464,First75464,Last75464,60167,37931
30375,First30375,Last30375,49108,3344
36561,First36561,Last36561,60833,23
26949,First26949,Last26949,30805,20576
8093,First8093,Last8093,50664,549
13113,First13113,Last13113,40831,9136
47041,First47041,Last47041,44909,9979
79372,First79372,Last79372,45636,4100
77040,First77040,Last77040,39979,21909
49867,First49867,Last49867,39648,14455
88270,First88270,Last88270,35851,64967
95108,First95108,Last95108,42323,68008
95467,First95467,Last95467,35434,2619
93396,First93396,Last93396,44576,53285
63545,First63545,Last63545,49619,10449
74501,First74501,Last74501,47502,11389
95755,First95755,Last95755,40393,26077
14305,First14305,Last14305,50433,2853
44450,First44450,Last44450,46539,5240
89528,First89528,Last89528,49225,16055
89977,First89977,Last89977,33464,71282
851,First851,Last851,65700,184
26188,First26188,Last26188,68897,17952
87267,First87267,Last87267,32361,37840
22043,First22043,Last22043,40631,3058
56122,First56122,Last56122,46876,14152
8787,First8787,Last8787,55761,6673
4936,First4936,Last4936,35757,1982
26519,First26519,Last26519,63499,5749
4799,First4799,Last4799,48624,1825
13853,First13853,Last13853,47691,8738
43599,First43599,Last43599,58186,35420
36047,First36047,Last36047,31440,9707
84396,First84396,Last84396,46377,32912
34108,First34108,Last34108,48988,13852
59706,First59706,Last59706,43804,33875
33387,First33387,Last33387,47271,7184
57820,First57820,Last57820,33136,26300
25743,First25743,Last25743,41299,5574
65740,First65740,Last65740,39957,399
8897,First8897,Last8897,56114,6200
313,First313,Last313,49028,45
88705,First88705,Last88705,33682,40248
19890,First19890,Last19890,53065,8989
97101,First97101,Last97101,46500,43711
4004,First4004,Last4004,89847,1843
25808,First25808,Last25808,62237,1499
38053,First38053,Last38053,39336,25038
41500,First41500,Last41500,37389,22641
89382,First89382,Last89382,43200,5256
965,First965,Last965,51515,384
65012,First65012,Last65012,41695,5090
92917,First92917,Last92917,38706,56338
31370,First31370,Last31370,72764,12543
683,First683,Last683,62854,194
55184,First55184,Last55184,38301,4889
16366,First16366,Last16366,52656,6946
37017,First37017,Last37017,52608,2706
88555,First88555,Last88555,33306,5998
84463,First84463,Last84463,32936,15481
77924,First77924,Last77924,47045,64221
45751,First45751,Last45751,41978,5727
85406,First85406,Last85406,48170,4128
9396,First9396,Last9396,34597,1873
79940,First79940,Last79940,46229,41866
77576,First77576,Last77576,47172,60274
19741,First19741,Last19741,46895,3547
3924,First3924,Last3924,51838,307
95120,First95120,Last95120,34497,28697
30151,First30151,Last30151,37803,22123
57147,First57147,Last57147,36085,32539
61038,First61038,Last61038,46035,3734
5216,First5216,Last5216,60022,4246
55959,First55959,Last55959,43332,18080
56308,First56308,Last56308,41431,28902
89843,First89843,Last89843,41240,67345
35706,First35706,Last35706,49292,29257
2036,First2036,Last2036,54605,1544
97588,First97588,Last97588,49070,22028
66031,First66031,Last66031,30806,9621
17977,First17977,Last17977,47330,6352
27052,First27052,Last27052,39012,18178
93491,First93491,Last93491,44472,1777
9076,First9076,Last9076,42100,1247
52224,First52224,Last52224,36156,25429
31891,First31891,Last31891,68003,16235
7301,First7301,Last7301,38847,5559
9802,First9802,Last9802,37478,3244
1767,First1767,Last1767,59727,1334
80870,First80870,Last80870,47915,39972
49457,First49457,Last49457,36150,40562
93369,First93369,Last93369,39710,75900
47507,First47507,Last47507,53951,6294
49202,First49202,Last49202,51042,7741
48668,First48668,Last48668,43607,21165
61070,First61070,Last61070,49330,29586
92202,First92202,Last92202,49625,39576
43888,First43888,Last43888,55693,15441
18306,First18306,Last18306,48197,11223
60774,First60774,Last60774,40556,29685
78482,First78482,Last78482,35113,63969
